0.541428 0.00572622 0.194407 -0.0430221 -0.138725 0.908004 -0.454188 -0.112172 -0.0414768 0.235732 0.954818 -0.222595 0.317768 0.156316 -0.48872
0.867677 0.103495 0.180019 0.0839598 0.073521 0.680509 0.4587 0.486943 -0.112865 0.33618 0.991071 0.085353 0.170932 -0.413743 0.491451
0.88975 0.494365 0.15369 -0.462572 0.219089 0.844058 0.108813 -0.393789 -0.219315 0.276215 0.945083 0.0105993 0.215708 -0.422221 0.115304
0.918902 0.196005 0.0550594 0.36119 0.245322 0.632275 0.499769 0.0737319 0.139059 -0.0103004 0.944687 0.37451 0.34779 0.147724 0.0855787
0.640791 0.491654 0.299661 0.00163623 0.272315 0.56214 0.421018 -0.455163 -0.271395 0.342486 0.652786 -0.0156784 0.150054 -0.356057 -0.194202
0.94346 0.386842 0.0152167 -0.232912 0.380343 0.748992 -0.166561 0.394697 -0.295517 0.319605 0.919419 0.022796 -0.338062 0.448977 -0.440551
0.94325 0.0743442 -0.121153 0.140905 -0.372193 0.703351 -0.14359 -0.348844 0.356473 -0.397992 0.976561 -0.333186 -0.0605956 -0.339584 0.379272
0.739225 -0.100847 -0.22453 -0.448359 -0.361285 0.889319 -0.321947 0.0834385 0.428124 -0.392336 0.726322 -0.344008 -0.195789 0.264124 0.126922
0.855548 -0.306539 -0.431569 0.379656 -0.180151 0.80224 0.45521 -0.0842079 -0.304108 -0.333972 0.812404 -0.443706 -0.171447 0.480412 0.271597
0.604666 0.0852822 -0.0602119 0.113554 -0.180029 0.55595 -0.186985 0.493938 -0.334226 -0.0370799 0.817759 -0.462912 -0.246726 0.370213 -0.360369
0.509035 0.189714 0.371078 -0.144492 -0.103201 0.931456 0.432257 -0.0492411 0.474991 0.197937 0.876805 0.0777744 -0.365394 0.307699 -0.395331
0.667756 0.0643644 0.122589 -0.041899 0.312855 0.624131 -0.0772343 0.305611 0.048123 -0.252473 0.505386 -0.25308 -0.25013 0.115763 -0.238066
0.762138 -0.119745 -0.46391 0.343606 -0.0500336 0.98824 -0.442553 -0.336911 -0.317406 0.0412926 0.636349 -0.00673173 0.233943 -0.315245 0.420697
0.830031 0.190075 -0.331914 0.185754 0.101804 0.827481 0.017694 -0.430515 -0.0261629 -0.0152562 0.808949 -0.399279 -0.47173 -0.432031 -0.124117
0.886417 -0.0928694 0.434955 0.0326773 -0.0535896 0.66441 -0.155935 -0.452536 -0.0513925 0.403231 0.940714 0.312956 0.460228 -0.193449 0.428267
0.522464 -0.139867 -0.423982 0.425426 -0.161977 0.89549 0.249122 -0.0341696 -0.417674 -0.300035 0.538085 0.392464 0.220971 -0.0523128 0.0764486
0.600733 0.220518 0.347344 0.0685542 0.106442 0.950136 0.393316 0.10038 0.284025 0.288337 0.990379 0.186563 0.419947 -0.430604 0.0314583
0.79205 -0.113367 -0.23874 -0.0506844 0.0475914 0.922962 0.315795 -0.238736 0.482056 0.428058 0.667836 0.204562 0.149134 -0.291209 0.244471
0.988859 -0.0843959 -0.408442 -0.238702 -0.271145 0.91572 0.0268141 -0.4673 0.260843 -0.0766264 0.588505 0.201239 0.0975979 -0.224416 -0.43816
0.852442 -0.141806 0.223237 0.0269746 -0.405058 0.678227 0.409984 -0.321334 -0.307572 -0.298693 0.561077 0.129671 0.449955 -0.459905 -0.035767
0.534851 0.093844 0.0985805 -0.149546 -0.238008 0.656662 0.40491 -0.0950121 0.206368 0.0505392 0.725069 -0.0370036 -0.3967 0.450032 -0.374504
0.565607 -0.339573 0.370082 0.487102 0.438849 0.691018 -0.0177526 0.169888 0.312798 0.418039 0.54383 -0.371487 0.235464 0.462871 0.0671314
0.973608 0.356924 0.203499 -0.319884 0.119334 0.779039 -0.437491 -0.0608805 0.359965 -0.489372 0.54258 -0.0712512 0.0874647 0.359552 0.114593
0.766209 0.336449 0.244061 -0.172133 -0.255308 0.827273 0.108783 -0.431932 -0.113401 0.0363841 0.94645 0.439331 -0.2819 0.0618319 -0.365846
0.854409 -0.346787 -0.497453 -0.485996 -0.282389 0.952423 -0.436729 -0.207701 -0.354974 0.151545 0.571853 -0.189032 0.454782 0.417505 0.348547
0.762636 -0.403226 -0.353675 -0.0848965 0.0248722 0.641018 -0.237782 -0.0430219 -0.103997 0.229957 0.503004 0.11372 -0.468803 -0.43729 -0.242388
0.795944 -0.411793 0.361043 -0.427535 -0.171219 0.905285 0.433149 -0.253007 0.0545556 0.0604795 0.738624 -0.0501685 0.435863 -0.109927 -0.453124
0.627854 -0.0674477 -0.205847 0.0415716 0.260635 0.953396 0.271671 0.0648676 -0.328563 -0.0743346 0.874599 -0.467039 -0.0179024 0.0217258 0.037513
0.581588 0.138078 -0.263801 -0.34319 -0.111384 0.751328 -0.334367 0.0569376 0.310447 -0.363655 0.887676 0.482249 0.442545 -0.160769 0.193087
0.831081 0.327978 0.346496 0.0550457 0.173246 0.749291 -0.492022 0.212066 0.00847626 -0.309461 0.930546 0.313734 0.221225 -0.439669 -0.489322
0.991398 0.10831 -0.498818 -0.0289955 0.0389854 0.780663 0.42211 0.150901 -0.436464 -0.194974 0.745859 -0.0884529 -0.182135 -0.0117177 -0.437284
0.556648 0.448837 0.251886 -0.398593 0.0849378 0.953767 0.143294 0.164543 -0.274996 -0.418552 0.545494 -0.496156 0.457428 -0.435208 0.264933
0.772877 -0.000189098 -0.412452 -0.486986 -0.435128 0.50466 0.472104 -0.35116 0.0996922 -0.0881671 0.868924 0.13654 0.420947 0.174172 -0.271582
0.718096 0.0110458 0.47172 -0.497441 -0.435161 0.923256 0.445479 0.266003 0.15116 0.315088 0.501148 -0.247128 -0.169731 -0.399348 0.145129
0.912655 -0.144755 -0.283572 -0.0245036 -0.276457 0.683681 0.238999 -0.0392575 -0.4287 -0.164852 0.805033 0.202423 0.369807 -0.494489 -0.201293
0.874571 0.363316 0.3967 -0.100806 -0.0617546 0.693512 -0.274918 -0.35232 -0.497413 0.266219 0.989789 0.326033 -0.314265 0.262506 -0.310793
0.670113 0.108595 0.189795 -0.111903 -0.230602 0.972129 -0.195553 0.0845295 -0.0754448 -0.157443 0.708525 0.260839 0.36255 0.0157514 -0.208652
0.607545 0.45814 0.497802 0.0497903 0.247382 0.868028 -0.200094 0.358737 -0.157805 0.293313 0.736976 -0.243106 -0.404368 -0.394266 -0.237075
0.698227 0.240478 -0.182069 -0.00444596 0.355452 0.99574 -0.452482 -0.399962 -0.274274 -0.14166 0.57098 0.284811 -0.127535 -0.438158 0.224032
0.674865 -0.0111995 0.207032 0.0428466 -0.250209 0.876411 -0.0727874 0.441079 0.467517 -0.467804 0.73929 -0.418653 -0.0781579 -0.349478 0.0569604
0.8322 0.449377 -0.163027 0.0084102 0.37511 0.6256 0.14814 -0.335277 -0.147356 0.291257 0.521359 0.133724 0.264163 0.315824 -0.0465661
0.855803 -0.338477 0.117359 0.371365 0.382084 0.714837 -0.226264 0.348296 -0.247071 -0.415371 0.721351 0.0150208 -0.435594 -0.0434415 -0.210614
0.755164 -0.0940143 0.464581 0.0267824 -0.326002 0.683167 -0.145038 -0.0977227 0.458437 0.477091 0.971011 0.205621 -0.471378 -0.0914743 0.431111
0.913542 0.159759 -0.240443 0.00509605 0.177517 0.804829 -0.0032473 -0.487921 -0.029184 -0.233957 0.84708 0.042451 0.286911 0.0754696 0.199374
0.918431 0.0294543 0.451464 -0.187477 0.250524 0.759177 -0.42077 -0.199608 0.124828 0.147319 0.535913 -0.103278 -0.442188 0.0115973 -0.315549
0.872037 -0.0845143 -0.183838 0.144469 0.148464 0.862499 0.395496 -0.119043 -0.0283053 0.347239 0.932109 -0.282003 0.12542 -0.08855 0.0914359
0.774187 -0.202147 0.292971 0.0147632 -0.236174 0.822655 0.160929 -0.0655124 -0.0658597 -0.320791 0.825218 0.413288 -0.448595 0.234191 -0.171882
0.953815 -0.415508 -0.444476 0.0259075 0.437509 0.98499 -0.265644 0.350914 0.156932 0.145423 0.927679 0.431057 -0.0619071 -0.447287 0.0474938
0.601058 0.35331 0.221343 0.431012 -0.014785 0.961698 0.388721 -0.410197 0.466785 -0.366019 0.713164 0.358828 -0.0457319 -0.3711 -0.191207
0.735401 0.193147 0.139273 -0.204406 -0.151652 0.565524 0.014817 0.107738 -0.294278 0.492568 0.571089 0.218765 0.147367 0.298854 0.113725
0.863091 0.0363365 0.147552 -0.177347 -0.023598 0.51311 -0.0744285 0.457837 0.340763 0.432998 0.654563 0.17762 0.109057 -0.295569 -0.334278
0.649814 0.0373457 -0.159997 -0.0157744 0.36837 0.90045 0.04662 -0.318391 0.200848 0.283241 0.72012 0.325642 -0.108783 0.428511 -0.449106
0.745145 0.373173 0.353793 0.296316 0.00473333 0.910373 -0.0137159 0.347719 0.250862 -0.0723569 0.56266 -0.0253458 -0.420862 0.388156 -0.447043
0.919523 -0.133488 0.422317 0.310765 0.379357 0.575092 0.358762 0.299128 0.11154 0.346907 0.905091 -0.387222 -0.0889163 0.383795 0.456684
0.737084 -0.232088 0.337249 0.447571 -0.307651 0.552594 -0.403732 -0.0631041 -0.390039 0.0712735 0.662732 -0.3959 0.136677 0.177059 0.0899967
0.701511 0.467264 -0.298566 0.00498859 -0.223577 0.914145 -0.256462 -0.45243 -0.358885 -0.417801 0.667776 -0.0785936 0.205305 -0.370616 0.280924
0.63078 -0.377571 0.480042 -0.000796966 -0.275788 0.641156 0.481992 0.282339 -0.493393 -0.490727 0.757257 -0.102168 -0.300325 -0.0499742 -0.383924
0.588653 0.169736 0.189406 -0.257488 -0.157873 0.904782 0.306592 0.0509793 -0.209262 0.48139 0.711547 0.200061 0.367988 0.472268 -0.300589
0.555143 -0.0128741 0.0620499 -0.499411 0.0651251 0.566887 -0.210113 0.480895 0.387493 0.443091 0.529069 0.099987 -0.429315 -0.145065 0.222448
0.538264 -0.0701838 -0.120884 -0.0840702 0.119116 0.821415 -0.139058 0.388396 -0.235846 -0.435807 0.571084 -0.224163 0.0720872 -0.250517 -0.316239
0.974536 0.452347 -0.392877 0.129883 -0.232405 0.537811 -0.185903 0.159667 -0.413032 0.0674009 0.757647 -0.216256 -0.0815878 0.00257308 0.0527105
0.697924 0.207805 0.371361 0.186625 0.4392 0.504062 -0.13626 0.157523 -0.0467281 0.269096 0.98767 -0.161159 0.408509 0.089315 -0.0109522
0.511685 -0.167871 0.13349 0.173414 0.128201 0.731733 -0.343725 -0.452088 0.00125162 0.161734 0.855677 0.18752 0.0736459 0.124237 -0.290616
0.578169 -0.472279 -0.324286 0.474876 -0.234718 0.554988 0.211258 0.035261 0.284192 -0.0803754 0.886544 -0.39527 0.260038 0.00596772 -0.186346
0.95644 -0.0750175 0.262189 0.128384 0.239264 0.911501 -0.216206 0.473974 -0.0680229 -0.383302 0.609946 -0.283545 -0.115404 0.431902 -0.210327
0.642589 -0.00763878 -0.433301 0.0969934 0.296458 0.502052 -0.46546 0.1834 0.197623 0.35693 0.710252 -0.321935 0.338066 -0.472182 -0.399708
0.926271 0.202852 -0.018551 -0.105734 0.386776 0.723611 -0.167754 0.076456 -0.266404 0.23974 0.771845 0.231437 0.102279 0.494822 -0.278333
0.88737 0.401609 -0.284637 0.0957041 -0.138677 0.957651 0.310293 0.434159 3.68899e-05 -0.206996 0.952868 -0.132399 -0.092575 -0.355711 0.38565
0.832692 -0.316321 0.0840498 -0.048064 0.437202 0.710917 -0.0614614 0.301388 -0.484272 0.314827 0.973316 -0.100657 0.408381 -0.404607 0.0457442
0.724663 0.107551 0.0429023 0.192072 0.267433 0.686023 -0.141365 0.0601503 0.478424 -0.0310341 0.566703 0.468443 -0.311353 0.0926572 0.269621
0.709627 0.36025 -0.00776519 -0.0184651 -0.298316 0.82143 -0.374934 0.284726 -0.178726 -0.231497 0.582455 0.391836 0.467635 -0.414329 -0.243568
0.680379 0.143577 -0.222014 -0.165913 -0.00616695 0.634827 -0.0140339 0.0431391 -0.494906 -0.157398 0.644573 -0.33889 -0.298917 0.165198 0.361596
0.916838 -0.14376 0.00515024 -0.0972524 0.354438 0.982952 0.230895 0.114601 -0.103936 -0.230305 0.779416 0.222481 0.477109 0.19097 -0.190687
0.586883 -0.375738 0.420683 0.416352 0.425379 0.531378 -0.385323 -0.486552 0.437719 0.489964 0.990999 0.0849954 -0.408298 -0.18145 -0.35382
0.810387 0.449845 0.160961 0.000220909 -0.155186 0.751935 0.1322 -0.103415 0.424608 0.345589 0.765431 0.340514 -0.402377 0.24184 -0.308574
0.701042 -0.294404 -0.181782 -0.431496 -0.146852 0.982904 -0.495955 0.201712 -0.160999 -0.169826 0.822003 0.384097 -0.358949 0.393876 0.227236
0.719952 0.432409 0.314807 -0.132743 -0.406902 0.707076 0.265158 -0.301781 0.126354 -0.165413 0.926561 0.385525 -0.318599 -0.0221904 -0.291121
0.526497 0.0563995 -0.335831 -0.335308 -0.121454 0.970989 -0.0942683 -0.0798872 0.328591 -0.424377 0.657028 -0.466341 -0.0178915 -0.101157 0.180178
0.587411 -0.0279487 0.390457 0.311468 0.172722 0.756448 0.459983 0.0163632 0.14279 0.0520435 0.555571 0.350188 -0.23551 0.452747 -0.347673
0.838509 -0.163913 0.130067 -0.266643 -0.493872 0.876662 0.42337 0.471846 0.097557 0.190291 0.937249 0.243766 -0.333928 0.241936 -0.0939468
0.864438 0.36804 0.0410806 0.29815 -0.0332841 0.974469 0.188943 0.228708 -0.0850405 -0.307722 0.833919 -0.0221156 0.375138 0.339541 0.0823969
0.536735 0.151541 0.140005 0.217651 -0.11583 0.809423 -0.124539 0.319592 -0.150187 -0.0522272 0.776157 -0.158051 0.269699 0.0713885 -0.233751
0.973203 -0.49206 0.120615 -0.214415 -0.46187 0.825631 0.333514 0.152219 0.396162 -0.199817 0.546168 0.0411148 0.337529 0.137462 -0.360417
0.661809 0.284836 0.49691 0.49347 0.432461 0.973782 -0.0536178 -0.106375 -0.012219 -0.44395 0.616049 0.352184 0.118413 0.147788 0.0411993
0.789621 -0.227702 -0.00664998 -0.489254 -0.0371752 0.766246 0.325876 -0.404673 -0.114857 -0.22838 0.620067 0.469947 -0.0760667 -0.187594 -0.136216
0.814841 0.0581403 -0.327781 0.1904 0.343699 0.582627 0.12244 0.454767 -0.348531 0.166596 0.679161 0.355958 -0.292919 0.314098 0.422567
0.68352 0.0153201 -0.454886 -0.488109 0.392387 0.718468 0.447162 0.0352311 0.0530484 0.0226357 0.684939 0.033532 0.354367 0.38126 0.463449
0.802663 0.247137 0.283161 -0.249789 0.353484 0.972915 0.0412575 0.428579 0.0191989 -0.259855 0.692955 -0.188967 -0.0125556 0.370256 -0.209587
0.869663 0.495986 0.01366 0.453688 -0.301811 0.708451 -0.125538 0.46189 0.402685 0.103098 0.71551 0.130266 -0.0201519 -0.0892968 -0.276002
0.861529 0.0962874 0.108689 -0.115485 -0.265032 0.693784 0.470931 -0.0164082 -0.0880653 0.0623414 0.921934 -0.28287 -0.00436861 -0.202596 0.229098
0.903141 -0.0189083 -0.160174 0.0168976 -0.426317 0.678223 0.212042 -0.311248 0.0158971 -0.391056 0.58215 -0.249293 -0.0242046 -0.0268924 -0.331037
0.505594 -0.165457 0.160902 -0.343798 0.179616 0.553114 0.411336 0.253362 0.428751 0.478264 0.822794 -0.174086 -0.301139 0.472867 -0.0224445
0.786062 0.204871 0.224279 -0.460089 -0.272594 0.515362 -0.392974 0.325528 -0.481993 0.0730742 0.97826 0.294734 -0.423274 0.467016 0.212773
0.82626 -0.167962 0.453525 -0.336353 0.132159 0.916465 -0.140951 -0.122969 0.410291 -0.20011 0.900778 0.256888 0.128658 -0.22036 0.378123
0.621497 -0.00672281 -0.378896 -0.309124 -0.134589 0.767761 -0.120475 -0.28823 0.373119 0.402311 0.90866 0.145938 -0.0943554 -0.254913 0.182315
0.853462 -0.431321 -0.0206841 0.0651565 0.281353 0.97435 -0.261372 0.458488 -0.124902 -0.246212 0.618845 -0.0467269 -0.384088 -0.0679534 -0.444016
0.780528 0.167563 -0.383029 -0.476504 0.0305871 0.688571 -0.216536 -0.108099 -0.106427 0.0288428 0.556607 -0.344099 -0.351316 -0.134001 -0.0963
0.554865 -0.185197 -0.182905 -0.496416 -0.0966413 0.711707 0.332078 -0.398716 -0.422346 -0.291156 0.919615 0.051439 0.348709 0.354037 -0.385704
0.686554 -0.228627 -0.0100605 -0.190233 0.394357 0.763409 0.481139 0.305208 0.346722 0.293065 0.955665 0.0804935 0.190739 0.169112 0.42079
0.691867 -0.306315 -0.422884 0.256523 0.0640653 0.982513 0.14115 -0.0615335 0.0728203 0.122848 0.746692 0.49851 0.43456 0.00902276 0.214718
0.634758 0.0515738 0.136899 0.0397379 0.072842 0.910885 0.408898 0.0801547 -0.0182305 0.251256 0.609438 -0.169222 -0.182097 0.132888 -0.483862
0.998814 0.0508017 -0.327733 -0.334894 -0.271479 0.578248 0.375059 0.0183765 -0.177643 -0.252072 0.760529 0.153188 0.391292 0.267755 -0.131072
0.675003 -0.0724712 -0.483703 -0.279181 0.0114622 0.894155 -0.314977 0.0458281 0.298195 -0.173899 0.588334 0.0439559 0.21755 -0.247852 0.205388
0.647619 -0.188263 0.150163 -0.0849344 0.323561 0.669844 -0.474661 0.0814048 0.160552 0.141455 0.502319 0.0990078 -0.0663574 -0.455674 0.195287
0.763338 -0.146581 0.138447 0.325697 0.39628 0.822573 0.438754 0.321412 -0.346021 -0.388099 0.76562 0.269837 0.270372 -0.336394 0.341024
0.813965 0.354016 0.355225 0.461306 -0.345818 0.523477 0.0203718 0.194684 -0.4738 -0.0861665 0.531922 0.328218 0.0206866 0.434328 -0.376357
0.838394 -0.247892 -0.04891 0.240784 -0.119849 0.830272 0.0916375 -0.210082 0.11435 0.0244341 0.536587 0.386637 0.360658 0.325253 -0.343278
0.992085 0.196303 0.0606473 -0.31708 0.438085 0.860836 -0.290366 -0.386647 -0.141531 -0.228852 0.954076 -0.00205369 0.470009 0.48117 -0.180148
0.517457 -0.496553 -0.113895 -0.18287 -0.160151 0.616496 -0.0364884 0.233222 -0.139425 0.403222 0.800483 -0.389987 -0.32968 -0.44319 -0.316073
0.722525 -0.320528 0.292299 -0.371571 -0.0810176 0.836121 0.295177 0.422552 0.133702 0.289029 0.654106 -0.402509 0.380083 0.408572 0.0913575
0.933289 0.156857 0.382263 -0.260489 0.429316 0.786365 -0.380312 0.121229 -0.158383 0.389133 0.962774 0.427995 -0.282143 0.18297 0.222809
0.652769 -0.103242 -0.23772 -0.0505566 0.0402772 0.54246 -0.443624 -0.010264 0.0291246 -0.269862 0.678278 0.1588 -0.462361 0.140989 0.472986
0.665615 -0.117803 0.483189 -0.472044 0.170067 0.813156 -0.453627 0.12773 0.155429 -0.244002 0.826924 -0.144423 0.445 -0.224271 0.401993
0.791696 0.196637 0.498734 0.469467 -0.420333 0.63507 -0.484223 0.302751 0.432302 0.0392599 0.842554 -0.311395 0.448104 0.489255 -0.258941
0.966839 0.49184 -0.422115 0.0228388 0.492581 0.906725 0.0332658 -0.0637084 -0.389086 0.422109 0.760232 -0.299471 -0.232909 -0.245016 0.43744
0.620092 -0.269116 0.461453 -0.217589 -0.274107 0.939395 -0.0976391 -0.296806 -0.093561 -0.387063 0.834978 0.247079 -0.375917 -0.318523 0.459405
0.646783 -0.134755 -0.373057 0.128787 -0.382053 0.512438 -0.0695591 -0.408786 0.104164 0.0404281 0.860554 0.467908 0.459495 -0.480383 0.0787681
0.984892 0.050091 -0.044692 -0.172078 0.176387 0.954239 -0.142859 0.489722 -0.206472 -0.261008 0.703797 -0.300874 0.348013 -0.0993976 0.0730668
0.98643 -0.318412 0.224064 0.218095 -0.0629911 0.576942 -0.272606 -0.173336 0.465601 0.451084 0.510173 0.191063 0.0779056 -0.133191 0.0403077
0.980952 0.145408 -0.149324 0.113105 0.315311 0.539449 0.128466 0.145473 -0.250593 -0.353189 0.925817 0.165075 -0.425084 -0.160738 0.352948
0.675902 -0.283869 -0.12579 -0.26459 0.0138388 0.776373 0.33614 -0.221011 -0.0690663 0.472407 0.752563 0.245664 -0.446134 -0.388343 0.307226
0.895588 -0.0554189 0.456731 0.432114 -0.0645677 0.54711 0.401445 -0.187817 -0.29296 -0.206185 0.839166 0.258387 -0.110688 -0.290868 -0.0705597
0.681735 0.432161 -0.173536 -0.257289 0.141302 0.655112 -0.232263 0.178964 0.223985 -0.497457 0.703837 -0.226232 -0.01751 -0.460062 -0.0231965
0.867695 0.0851399 -0.446753 -0.410609 0.207291 0.919275 -0.447778 -0.0814896 -0.358928 -0.0278927 0.66615 0.318769 0.306052 0.0791616 0.242187
0.946351 0.336369 0.0264894 0.0186483 0.215017 0.716739 0.0279806 -0.043617 0.358731 0.341778 0.709166 -0.0824717 -0.497532 -0.479732 -0.325517
0.893899 -0.449573 0.443963 0.0336415 -0.366446 0.533524 -0.0920108 0.462684 -0.221763 0.199964 0.816231 0.392062 -0.429726 0.0588495 0.175219
0.985549 0.187511 -0.446325 0.497346 0.388042 0.683626 -0.0755863 -0.306287 -0.281664 0.0380592 0.782483 0.0734354 0.0436348 0.167886 -0.11839
0.988467 -0.250247 0.311196 -0.169495 -0.285402 0.985607 -0.24777 0.475412 -0.0205314 -0.473357 0.711654 0.241477 -0.324138 -0.158041 0.34379
0.832824 0.017715 0.107104 0.27585 0.456531 0.953045 -0.33773 0.474128 0.350944 0.16679 0.846815 0.496609 -0.314394 -0.43972 0.137513
0.973582 0.38298 -0.245901 0.452649 -0.481119 0.906847 -0.319036 -0.399185 -0.31748 0.104706 0.928763 -0.327224 0.330622 -0.166366 0.108243
0.930429 -0.270459 0.314661 0.212751 -0.127282 0.96039 0.236042 -0.17574 -0.451018 0.0236254 0.923671 0.393126 0.0694242 0.157226 0.154858
0.586223 0.401985 0.374743 0.233406 0.222111 0.638521 -0.0923392 -0.299151 0.284544 0.413366 0.897483 -0.317901 -0.313182 0.128545 -0.486369
0.546627 0.120388 -0.0721847 -0.317374 0.136744 0.64476 0.362741 0.10663 -0.0386728 0.0734155 0.90402 0.457269 -0.240368 -0.098655 0.38514
0.634334 0.172763 -0.122406 -0.36771 -0.422272 0.851901 0.00220545 0.337651 0.152923 -0.456836 0.578584 0.423561 0.135265 0.0812876 -0.290593
0.513348 0.436848 -0.041032 0.408642 -0.496622 0.793796 0.241554 -0.0889106 -0.0195053 0.229246 0.554219 0.230384 -0.0403846 0.379154 0.174212
0.528797 -0.343875 0.121267 0.0727432 -0.319189 0.557577 0.36453 -0.219016 0.45882 0.310169 0.51805 -0.0995138 -0.496889 -0.320301 -0.0378837
0.56386 -0.479712 -0.454833 0.4017 0.280172 0.989588 0.241754 -0.0844222 0.239337 -0.121787 0.751879 -0.455602 -0.190714 0.478143 -0.285819
0.50778 0.100028 -0.248286 0.240115 -0.255 0.713002 -0.0410207 0.342621 0.40659 0.136995 0.569918 0.048725 0.296258 -0.399023 -0.45601
0.583287 0.0265828 -0.041562 -0.409642 -0.300055 0.910602 -0.271867 0.0932249 -0.413373 0.427408 0.850732 -0.0874828 0.331616 0.0119423 0.465064
0.815483 -0.366183 -0.108566 0.446105 0.498806 0.57522 -0.209542 -0.404793 0.146594 0.0465252 0.944462 0.199004 0.279638 -0.0323754 -0.148771
0.650487 0.0420137 0.229599 -0.00397508 -0.490006 0.795802 0.317003 0.250821 -0.308651 -0.14551 0.751343 0.0503418 0.107421 -0.06698 0.376978
