3.125557949331597030e+00 -1.607259161367680933e-01 4.670304840240140087e-02
3.616823759688185813e+00 -3.796260004983653125e-01 3.758883787536959065e-01
3.521675140130817283e+00 -2.926796065916507095e-01 9.271078266641215038e-01
1.519392139431704480e+00 -1.568776907235963913e-01 2.236575748805690045e-01
3.361672798209245361e+00 -3.894611209800115104e-01 4.721834245579852873e-01
3.076324665972667294e+00 -2.283058359552520011e-02 4.459832291436864882e-01
4.840063267969815008e+00 -1.797801520609071113e-01 5.450052050160527628e-01
2.056772038971026895e+00 -4.830232819047222126e-01 1.777989727789756891e-01
4.964132838642589363e+00 -3.295999826567794777e-01 7.638665516273357436e-01
2.290754391736616213e+00 -4.436540265283204221e-01 4.785109560310216170e-01
2.886397233419580211e+00 -4.587491486158266074e-01 2.791398653851849265e-01
3.630692185096609403e+00 -4.026179197084095995e-01 4.394343028956296249e-01
2.437871864171398339e+00 -4.207050310434584106e-01 5.039731846454738040e-01
1.349406457251842717e+00 -2.433713563938801894e-01 2.675520920553214888e-01
1.126952379997508746e+00 -3.233769571248177876e-01 8.716412815838788797e-01
1.002373806500080233e+00 -4.399265523600542904e-01 4.183110419141705116e-01
3.624900605310639623e+00 -1.514356605241312936e-01 4.833676368453542760e-01
1.018371642599354976e+00 -4.430812965070739934e-02 1.655269186970723116e-01
2.514982662840066663e+00 -3.937905037018771259e-01 8.305910323867797818e-01
1.097620445700539182e+00 -3.690654841437278066e-01 2.396028840230441104e-01
2.821043726327273404e+00 -6.621481707661730498e-02 3.712710868425608823e-01
4.142773092579433158e-01 -2.528631104181325862e-01 6.718400642455167882e-01
2.284889536771776530e+00 -1.806373561765788061e-01 8.025839924108455481e-01
2.290575947074530994e-01 -1.939138945661209867e-01 4.498197450317247825e-01
3.678660589230958955e+00 -4.548184741687091859e-01 2.470529153246673881e-01
4.088841944966429054e+00 -3.281579297995205757e-01 1.065564590328270042e-02
3.676768475146292570e+00 -3.017473237214595150e-01 6.483220489478196402e-01
2.919798941661981839e+00 -2.867604895097418116e-01 3.458555701074190192e-01
4.793499519615181725e+00 -4.934714069537424197e-01 3.367156912645158928e-01
4.180900029310652855e+00 -4.910711808423983138e-01 5.099123705310004695e-01
3.354660063607237230e+00 -4.312827222445089759e-02 9.905280671496556888e-01
3.897500940834163430e+00 -4.971823979756662126e-01 5.671713325128336924e-01
1.871397006021280895e-01 -3.595446801192174746e-01 6.421003123026156612e-01
3.044065444276626398e+00 -5.310564273253869788e-02 2.802887171274240918e-01
3.881073131867677439e+00 -4.450831521425165915e-01 4.572361878299133764e-01
3.578539669880729690e+00 -3.888943688310200070e-02 6.148387663945116266e-01
4.189019338446239971e+00 -3.480026970643662065e-01 5.203645530583831391e-01
4.305948207608837563e+00 -3.726607559610998766e-01 2.454932041252670949e-01
4.998845591802724364e+00 -2.868659529370342076e-01 6.121997938304232223e-01
2.448498046926025129e+00 -4.446873741829135973e-01 7.832864697113361974e-01
4.238949902526560010e+00 -3.238619274068970100e-01 5.540185199556939555e-01
1.407913947839507740e+00 -4.958270020995310112e-01 6.944428265478996831e-01
2.508181147898609353e+00 -3.861576664860438268e-01 1.146399848957428969e-01
4.605089308887902355e+00 -2.241829450167629953e-02 2.285473561863262115e-01
4.212431756242745351e+00 -1.527858070366724108e-01 4.786352942247151243e-01
3.250267938583878191e+00 -7.197142311223869715e-02 3.050052118728456829e-01
4.434602299386157576e+00 -4.434209622977637877e-01 4.617956367840547749e-01
1.335437753808484285e+00 -4.401717350646915938e-01 4.471459873045388056e-01
1.667196321406048565e+00 -4.473483043268030035e-01 1.828814215161690959e-01
4.098023288314514900e+00 -4.194189257124982806e-01 4.745904743398302039e-01
8.096894976059845206e-01 -4.744885079850670873e-01 5.233074437527310274e-02
4.432497420268902921e+00 -2.871721113259982916e-01 3.628894832590993103e-01
3.204526303941624299e+00 -6.390350151666210343e-02 4.058716066406776735e-01
1.782050441516691119e+00 -7.557801905953979993e-02 8.540234574239411458e-01
5.100382242900018959e-01 -4.765605021283946252e-01 1.466529802738553989e-01
2.197022183315281652e+00 -8.020819440738720385e-02 8.764388707769140696e-01
2.392251723881600345e+00 -1.995766989827373883e-01 2.699283354554907755e-01
2.582061747424463927e-01 -6.935731014983059772e-02 7.767633528742926563e-01
8.902667794830818604e-01 -2.917192655353247899e-01 8.877541324143789492e-01
5.383193690757657190e-01 -2.263221596154424975e-01 1.519448817156728027e-01
1.521054129088284856e+00 -3.820619725041978776e-01 5.793615840097928738e-01
3.555476596849535653e+00 -9.673028556788069998e-02 6.811016180665009634e-02
4.398279974064479347e+00 -1.599244554964167897e-01 5.966998987650169450e-01
4.776050859559307860e+00 -2.078960577459990910e-01 1.916115128291659975e-01
8.301424000228729838e-01 -3.124035398513795858e-01 5.347614229763329730e-02
1.642764123944661314e+00 -4.902059168104473952e-01 6.725294098450530500e-01
1.046662181024523131e+00 -2.926411047496472739e-01 4.205351788713649897e-01
3.067770867442485283e+00 -1.599857187990172125e-01 1.104584144905046000e-01
1.565073197426132712e+00 -4.969689416838755092e-01 1.438535796353345997e-01
2.314600430219706961e+00 -3.177585809420220841e-01 3.516576013458219685e-02
1.266371371172009264e+00 -4.351063297903000060e-01 1.257210603310008057e-01
9.035478498845060658e-02 -3.448569735633814082e-01 8.176417225838750191e-01
1.777541395009204273e+00 -1.983995550696663057e-01 8.457580943398986806e-01
4.661285870847155621e+00 -2.253794503409868033e-01 9.499058192917855248e-01
3.489685608856926802e+00 -3.768052415324850135e-01 5.351880562743943637e-01
6.730307637653182296e-01 -4.038495167210187087e-01 9.575350599389159667e-02
1.677556450577020186e+00 -2.821822152309256815e-01 5.972870908252191358e-01
2.290504759467619333e+00 -4.064276227347666803e-01 2.268320558855105862e-01
2.113828652391815499e+00 -4.028056612657999747e-01 5.016890939124689641e-01
1.237632745588698402e+00 -5.385896639878399658e-03 2.469169042143558868e-01
1.249348318375787636e+00 -3.078816793031993737e-01 2.492099942866916051e-01
2.621379516119763053e+00 -1.901276312777422095e-01 3.543139244929500303e-02
4.218032449965473774e+00 -2.249831929531977970e-01 9.514465928812753104e-01
2.872361938157643735e-01 -8.154471192328180407e-02 1.819861920639875008e-01
2.706462891323156761e+00 -1.363494338233662007e-01 4.886615390810621906e-01
3.669714957216152484e+00 -9.237771050848860022e-02 9.167604770564954375e-01
3.300314853753154143e+00 -3.450376817257814754e-01 1.577639532218108875e-01
3.428767932615827796e+00 -3.009021800485934817e-01 6.246069768193822647e-01
2.588470235596544544e+00 -3.474226064908839812e-02 4.735510506505137829e-01
2.423718924209072867e+00 -3.089492231881368900e-01 9.579382567477159882e-02
1.413475136575892133e-01 -3.398432110879000267e-02 3.756660910963038891e-01
3.864172162693044754e+00 -2.035653207171514989e-01 9.153779548923081100e-01
2.663386386622653923e+00 -2.232051772768844089e-01 3.205236387745654114e-01
1.720325949985206604e+00 -2.373197688590100024e-02 4.484811692142213202e-01
4.516155552997144440e+00 -4.407142490626699827e-01 7.297476573399999111e-01
4.801138093169928567e+00 -1.532753114167390018e-01 9.172981093320110579e-01
2.246390787133507871e-01 -1.800663288137417106e-01 7.477503375625280113e-02
4.627130845824211747e+00 -1.690116909777492071e-01 7.796011574535239852e-01
3.745611836010673823e+00 -2.329152239477552955e-01 8.006188592529360493e-02
9.998250162462716251e-01 -3.808461084031779936e-02 8.918163857446896881e-01
3.604856774176185219e+00 -2.238436125371019991e-01 5.618212956513702894e-01
1.007333340975643532e+00 -3.602589586757187212e-01 7.904468605538860215e-01
2.842771089062934742e+00 -3.032208867675565966e-01 8.578883705781186197e-01
4.466581693976261924e+00 -3.001899167182334183e-01 7.478651694580545906e-01
3.941682974092788783e+00 -4.903793857871974748e-01 5.983460382351868390e-01
4.599736138531990370e+00 -3.469798199216789919e-02 5.311383012730501729e-01
2.920499124480299802e+00 -1.933162671909758046e-01 2.563320808914378857e-01
2.246577983665148714e+00 -2.737957247552249007e-01 8.135985957889388942e-01
4.078976285786967360e+00 -1.306321033249316921e-01 9.736402670647461566e-01
4.640288190007878733e+00 -1.678361943760230957e-01 6.945679130056888750e-01
3.245672291846970037e+00 -1.043953705531018017e-01 7.404035876477677025e-01
4.888589273890627140e+00 -2.078020520599191956e-01 8.955962197050809648e-02
1.306490813072191726e+00 -1.144273034131499944e-01 8.259795977075794493e-01
2.634070470832158950e+00 -1.634975368005180119e-02 7.607415006408380087e-01
2.116867778095039565e+00 -8.850468669206869310e-02 6.984870514140295583e-01
2.987989618691162974e+00 -1.377919437831577054e-01 6.125019923787330262e-02
3.524421527985381886e+00 -1.790970813919436910e-01 7.115435010467818788e-01
2.634872942277364682e+00 -4.747103412178890064e-02 3.560520001785342781e-01
4.549917565079052650e+00 -8.933318870643019993e-02 1.916581886488314124e-01
1.006536058018346891e+00 -6.107703702737980050e-02 6.284958541985200542e-01
4.749775181540603519e+00 -2.004768447067339920e-02 4.641397139693234086e-01
3.485143073416747117e-01 -2.969219903261557936e-01 5.715855245039854760e-01
1.752271077532436383e+00 -1.309959913691239874e-01 3.106236747417516209e-01
4.524550461754256681e+00 -2.024939502955840076e-01 6.917341007158295252e-01
2.752696204554942128e+00 -2.250689691220980060e-01 4.511172607222875830e-01
5.164981382630831064e-01 -4.750158576825900814e-01 1.104336973838155045e-01
6.560695572208863346e-01 -8.021369330926239605e-02 8.672780415400920262e-01
4.935508231593732198e+00 -4.694246724835480777e-01 3.373269004192228082e-01
2.411237048035137942e+00 -3.349440014068744143e-01 7.658489222688301679e-01
4.590195348652502005e+00 -4.382980166909519748e-02 1.283899190919405020e-01
3.677318729283217458e+00 -4.814355743876239102e-01 4.970801312390746851e-01
4.736076631280897509e+00 -4.284620576012921900e-01 6.356536833223865868e-01
9.005823089251969726e-01 -3.096670919340024919e-01 5.306462156406983599e-01
3.125456674929179002e-01 -2.195597279726212991e-01 8.389806215909649811e-01
5.313970033188709918e-02 -4.257993817128360309e-02 4.283599355585158142e-01
2.937323652952712472e+00 -4.297758853360714171e-01 5.549376640239765957e-01
2.662093284863352061e+00 -4.182243383413108972e-01 6.758633998162281165e-01
1.639336639661306716e+00 -1.223461129110707951e-01 6.496287091449347573e-01
3.043913927882186066e+00 -3.403388274408240127e-02 3.863746657319380162e-01
2.681920644251794883e+00 -4.464504465215782814e-01 8.405214859863432419e-01
1.090500934857660642e+00 -2.809159524160739219e-01 1.287514808036253067e-01
3.544086499621733388e+00 -7.660670842928180013e-02 2.539052191946600083e-03
7.001779600346740018e-02 -1.088055484587187038e-01 8.994737526271064931e-01
3.163573736042765150e-01 -1.461495483268341888e-01 1.434689952998673967e-01
3.257725655156851641e+00 -7.185333689905169796e-02 3.101638814228510066e-01
4.773908204134325928e+00 -4.587524304409322240e-01 7.539886962442714502e-01
2.626358850867163586e+00 -4.838701046249160170e-02 1.461533739921588027e-01
2.075517398750515330e+00 -2.624360847561976740e-01 2.721513872077738760e-01
1.311092099474608696e+00 -2.284890652657005083e-01 3.855275354020148981e-01
3.649787486988184781e+00 -3.003764947985600089e-03 6.137169052295345928e-01
1.559829506211412864e-01 -3.135509261597980296e-02 2.574855607748650077e-01
2.959444969669307923e+00 -4.410335017546179737e-02 8.602053252630801339e-01
3.623244439809599760e-01 -1.643905596406380898e-01 7.995422274960992670e-01
4.665743012661561551e+00 -1.234966768633281031e-01 5.503104750232914455e-01
2.802397539427174955e+00 -2.386238234957991922e-01 4.368368214724581144e-01
4.679317477402314296e+00 -1.950366904123748968e-01 4.597560018491390205e-02
1.278541128865638088e+00 -2.162761635166504104e-01 2.871906110480170748e-01
2.707858176835612696e+00 -3.803176142717413777e-01 8.386518619530096696e-01
3.858355459922404140e+00 -2.824338044906731238e-01 1.644571034878110072e-01
2.128326819161078465e+00 -3.745987520889026978e-01 3.056082325300319910e-02
2.410488058454776539e+00 -2.608628968274334103e-01 5.189020986320421747e-01
8.158828240958067024e-01 -3.190388054767748782e-01 2.238559971258267944e-01
7.840509696766345682e-01 -1.943082136226954026e-01 4.930763260694684957e-01
8.281629272367720951e-01 -2.784688234294229736e-01 7.783899353395175025e-01
6.817255594234157279e-01 -3.876759818377127909e-01 9.054328767815701395e-01
4.712724739758808568e+00 -1.696153351139431109e-01 6.830444904327327427e-01
3.310809902802005933e+00 -4.139888087919029180e-01 7.705503804742356300e-01
2.775228301580677126e+00 -3.366231198655827983e-01 4.694851048520434222e-01
3.988944413957119794e-02 -3.560327630426577961e-01 4.751575805129961139e-01
9.526971242122201922e-01 -4.305458357394266744e-01 7.344510694522312644e-01
3.606123365035133865e+00 -3.016574146747020083e-02 1.067336273248300008e-02
4.913980138938144115e+00 -3.041548113045631219e-01 1.126068092833599999e-03
2.355022583100624622e+00 -2.694926840065893225e-01 5.405585480267616205e-01
4.610550421602867210e+00 -3.254502972620583190e-01 6.007700215739419924e-02
1.525130899215547675e+00 -2.458588595910836949e-01 3.989149012090585922e-01
1.589326235610879934e+00 -2.441411600523558101e-01 6.081778866426450214e-02
5.664830958156317209e-01 -4.744184416718192909e-01 6.618845926395363621e-01
5.070326303917784827e-01 -2.924688785131637214e-01 8.678515901211134587e-01
3.216470682859216002e+00 -3.322713750019944956e-01 2.122198720959294904e-01
4.072375603351465201e-01 -4.549398673448949715e-02 3.839836900024299997e-03
4.787138431271310779e+00 -3.239620364508349892e-02 7.645315395815543980e-01
2.728774155825260728e+00 -2.499054511456831051e-01 8.477024014912759586e-02
6.507244734586220547e-02 -3.243599265705050111e-02 9.314158146837699451e-03
4.860518554265008895e+00 -7.441982468386039440e-02 5.980292581770945137e-01
2.059164619980709876e+00 -3.689240084919587215e-01 5.916384574870100499e-01
4.604736065437048609e+00 -3.370859478471254778e-01 2.150493362875187942e-01
2.180958290404545252e+00 -2.555228943134448261e-01 9.394618390205371483e-01
1.279586687538939935e-02 -3.241959895896810023e-02 8.460676023832341963e-01
4.727395718212998865e+00 -3.830015420748809074e-01 6.015071037007136967e-01
4.075441015920481469e+00 -1.148416727219700017e-03 2.528718207003549101e-01
1.651343040437157406e+00 -5.032587377132419909e-02 6.443119494510082257e-01
4.126552870091791725e+00 -1.776223684088862886e-01 2.129865742604004908e-01
2.377482180594050920e+00 -1.117715566103035935e-01 3.650606720845696040e-01
3.694995345279341592e+00 -2.303712286686316890e-01 6.938185027595129839e-02
1.675742483321825294e+00 -3.050325414455586914e-01 6.689468455570802830e-01
4.349035435039106723e+00 -2.755413228772899889e-03 2.987057315278799918e-01
3.745713145555942258e+00 -4.316580304198591178e-01 8.088565135909966397e-01
1.995969805041274414e+00 -2.191227018488000056e-01 3.776177000263242767e-01
1.125409385549583030e+00 -7.383991366636949438e-02 2.580424240923900187e-03
3.831093398361813840e+00 -4.897886054990355786e-01 7.201698386741750557e-01
9.286749379234604529e-01 -3.812528489852513025e-01 1.749160290477080881e-01
1.701132826003918019e+00 -3.042973183666237147e-01 6.570832364249538093e-01
1.940487128469063460e+00 -1.346987658644397123e-01 9.356535548466705654e-01
1.522234151674603186e+00 -2.922647520982333269e-01 4.060180129093459156e-01
1.712787202578708312e+00 -2.085245475305473051e-01 7.441138216114723258e-01
4.312747603285425946e+00 -2.578756777012052859e-01 2.814942809413050750e-01
1.075448485782207531e+00 -4.790700492256422249e-01 8.758470951791417214e-01
2.748951540466233467e+00 -3.736910328780915780e-01 6.827315537262009792e-01
1.499529232357170283e+00 -4.293683448747228071e-01 3.090466197482655275e-01
3.966564047720242403e+00 -2.369756944872961901e-01 2.495760565822837951e-01
4.781581548119838154e-01 -5.286711173563200111e-02 2.625577129585163760e-01
1.982267455050965799e+00 -3.702390347989696906e-01 2.953377576849265940e-01
2.477770184888654192e+00 -4.277259060963323756e-01 8.962073605456053471e-01
2.375897603273627867e-01 -5.001920832672530209e-02 2.254433166001016953e-01
1.791698693281509769e+00 -7.097971504222859440e-02 7.828310917194466478e-01
1.862327492651557392e+00 -3.092084369553790152e-02 7.236856093964088021e-01
1.748646847918289060e+00 -2.444002338782652883e-01 6.855906214090405904e-01
2.714232914544894015e+00 -1.248952658561369999e-01 7.469271919906643742e-01
2.136063188444477401e+00 -4.705394616663451934e-01 8.537167090696430316e-01
1.609780019783383087e-01 -2.392901078944338900e-01 7.898362038581950573e-02
2.109210357013749704e+00 -7.526095220384100559e-02 5.553807458421783361e-01
3.322000134748830824e+00 -4.746884474346269034e-01 2.965878229853239900e-01
2.542051002426437112e+00 -4.375550947959832015e-01 2.258769082700801123e-01
3.240700802335599207e+00 -8.236137774863619421e-02 3.514460970160587783e-01
3.956285693030641148e+00 -2.135917289820420117e-02 6.335792099451990067e-01
3.820815252065266954e+00 -4.079119169679835122e-01 4.139947717544281147e-01
3.558029272258353082e+00 -8.076169418839980463e-02 6.153423178551504780e-01
4.356825351537787938e+00 -4.410419654396897093e-01 3.856272010242233761e-01
1.368682132886103409e+00 -4.241482449760894946e-01 2.290510638823839984e-01
4.231450124082338227e-01 -2.213506269095130985e-01 5.022453108448344805e-01
3.220320039700523829e-01 -2.282792538662508086e-01 2.817452639615471988e-01
2.551638622630415298e+00 -2.029928338566227008e-01 9.444990322730418830e-01
2.633912120681356051e+00 -8.699893577040899995e-02 3.649456673684918773e-01
1.774809563633101828e+00 -2.011386627842917940e-01 9.388494699384680731e-01
4.885453997347378952e+00 -4.710105725813115152e-01 6.224478515703902870e-01
1.431114393575831090e-01 -2.042628599910356890e-01 9.114791074880967958e-01
4.135418468196660591e+00 -3.298797210376742117e-01 2.450277428435745919e-01
2.525480261613744393e+00 -3.387586189050256213e-01 5.736112665402673949e-01
2.483763489412291303e+00 -6.039406374606199994e-03 4.708074309692851234e-01
1.330214855960208054e+00 -3.470797788834453779e-01 5.087298847184302808e-01
3.934554997983517488e+00 -2.877348100117461116e-01 6.697972589759541018e-01
4.184311023600501223e+00 -2.647271503517741875e-01 9.175193148194658033e-01
1.562617473388889566e+00 -3.752620020440857185e-01 4.804722064008010163e-01
3.961490687180602155e-01 -1.501959830293642106e-01 6.177402351316937379e-01
3.236593756454264170e+00 -3.591256256759520205e-02 3.964656495667182035e-01
2.890576602975691856e-01 -2.557986456231238770e-01 1.783139593611391127e-01
3.720368106479452930e+00 -2.077428371277353081e-01 3.092646379485141095e-01
3.222343503864369296e+00 -3.242320177642397105e-01 6.858324257938227531e-01
4.477479816693167969e+00 -1.904786107050505939e-01 4.630585722635718882e-01
4.236197360843504178e+00 -4.321090018612080974e-01 1.965945146534772980e-01
3.127099653177055849e+00 -2.057249937899905956e-01 5.787849591165485919e-01
2.741867438442660454e+00 -1.489264690386105094e-01 7.841280017556466753e-01
2.573815890294743447e+00 -1.319132447865185020e-01 6.396704960162941100e-01
3.304645109168400374e+00 -2.172437850394424996e-01 4.237719068046862936e-01
8.960430346401482282e-01 -3.252179051735866189e-01 8.636408599159495214e-01
2.570252593195438973e-01 -3.670957186052782872e-01 3.052095528108664801e-01
4.538145998168022111e+00 -4.224622041487070129e-02 5.547397565579879897e-02
2.629537639953600348e+00 -4.687546126226354026e-01 8.568116466521574770e-01
1.171779522015792718e+00 -4.254570944700601931e-01 5.945092752914424850e-01
3.227112896288857780e+00 -4.276790130305274107e-01 8.416112278746273878e-01
2.190464537122152944e+00 -2.635659621819269952e-02 5.473036165495053229e-01
1.010582822990777840e+00 -4.266548599706869171e-01 6.523931400655480495e-01
4.655059239114485159e+00 -2.426075064884659072e-01 8.958094822012747649e-01
4.443607322605855892e+00 -4.490152737643200026e-02 9.658103621910711922e-01
